invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment
INV-IND-00877,MUM,Ahmedabad,Normal,Female,Electronics,33.11,9,14.9,312.89,25-01-2023,09:05:00,UPI
INV-IND-00878,AHM,Kolkata,Member,Female,Home Appliances,48.62,6,14.59,306.31,17-02-2023,09:09:00,Net Banking
INV-IND-00879,CHE,Mumbai,Normal,Female,Groceries,44.05,2,4.4,92.5,12-02-2023,21:28:00,Net Banking
INV-IND-00880,HYD,Hyderabad,Member,Male,Sports,73.58,5,18.4,386.3,07-02-2023,15:26:00,Credit Card
INV-IND-00881,KOL,Kolkata,Normal,Female,Electronics,41.56,9,18.7,392.74,10-02-2023,14:55:00,Net Banking
INV-IND-00882,BLR,Chennai,Member,Female,Clothing,51.49,8,20.6,432.52,14-02-2023,16:51:00,Net Banking
INV-IND-00883,AHM,Mumbai,Member,Male,Groceries,45.81,7,16.03,336.7,29-03-2023,15:20:00,Cash
INV-IND-00884,HYD,Chennai,Member,Female,Health & Wellness,75.36,1,3.77,79.13,09-02-2023,20:17:00,Net Banking
INV-IND-00885,PUN,Kolkata,Member,Male,Books & Stationery,86.98,4,17.4,365.32,17-01-2023,15:43:00,Debit Card
INV-IND-00886,PUN,Delhi,Normal,Female,Home Appliances,55.53,7,19.44,408.15,29-03-2023,14:35:00,Credit Card
INV-IND-00887,KOL,Chennai,Normal,Female,Electronics,80,7,28,588,26-02-2023,19:50:00,UPI
INV-IND-00888,AHM,Pune,Member,Female,Groceries,33.19,6,9.96,209.1,02-01-2023,17:10:00,UPI
INV-IND-00889,AHM,Pune,Normal,Male,Clothing,56.43,8,22.57,474.01,03-03-2023,18:56:00,Cash
INV-IND-00890,KOL,Ahmedabad,Member,Female,Books & Stationery,37.8,6,11.34,238.14,29-03-2023,17:16:00,UPI
INV-IND-00891,AHM,Pune,Member,Female,Home Appliances,44.35,3,6.65,139.7,09-01-2023,14:34:00,UPI
INV-IND-00892,CHE,Chennai,Normal,Female,Home Appliances,74.58,4,14.92,313.24,09-03-2023,13:25:00,Credit Card
INV-IND-00893,DEL,Bangalore,Member,Male,Groceries,88.76,3,13.31,279.59,22-03-2023,09:30:00,Credit Card
INV-IND-00894,DEL,Ahmedabad,Member,Male,Clothing,16.54,1,0.83,17.37,17-01-2023,20:29:00,Debit Card
INV-IND-00895,AHM,Ahmedabad,Normal,Female,Sports,65.29,5,16.32,342.77,19-02-2023,09:09:00,Cash
INV-IND-00896,CHE,Chennai,Member,Male,Books & Stationery,60.3,1,3.02,63.32,09-02-2023,10:45:00,UPI
INV-IND-00897,CHE,Kolkata,Member,Female,Sports,16.25,1,0.81,17.06,27-02-2023,18:41:00,Debit Card
INV-IND-00898,MUM,Delhi,Member,Female,Electronics,25.13,2,2.51,52.77,16-03-2023,11:33:00,Cash
INV-IND-00899,MUM,Pune,Member,Female,Groceries,34.55,4,6.91,145.11,26-03-2023,18:00:00,UPI
INV-IND-00900,BLR,Delhi,Normal,Female,Books & Stationery,20.86,6,6.26,131.42,21-01-2023,13:34:00,UPI
INV-IND-00901,BLR,Pune,Normal,Female,Electronics,28.15,8,11.26,236.46,18-01-2023,20:43:00,Credit Card
INV-IND-00902,BLR,Bangalore,Normal,Female,Sports,30.42,3,4.56,95.82,24-02-2023,14:08:00,Net Banking
INV-IND-00903,BLR,Kolkata,Member,Female,Books & Stationery,36.89,1,1.84,38.73,29-01-2023,17:43:00,Cash
INV-IND-00904,KOL,Chennai,Member,Male,Home Appliances,76.19,3,11.43,240,24-01-2023,19:16:00,UPI
INV-IND-00905,KOL,Delhi,Normal,Male,Electronics,59.33,3,8.9,186.89,15-03-2023,08:48:00,Cash
INV-IND-00906,MUM,Delhi,Member,Male,Clothing,98.69,5,24.67,518.12,17-01-2023,08:51:00,Debit Card
INV-IND-00907,DEL,Chennai,Member,Male,Health & Wellness,44.4,4,8.88,186.48,18-01-2023,12:48:00,Debit Card
INV-IND-00908,CHE,Kolkata,Member,Male,Sports,76.62,4,15.32,321.8,11-02-2023,21:09:00,Net Banking
INV-IND-00909,PUN,Kolkata,Member,Male,Sports,87.79,9,39.51,829.62,25-03-2023,18:25:00,UPI
INV-IND-00910,DEL,Ahmedabad,Normal,Male,Clothing,69.5,7,24.33,510.83,14-02-2023,11:58:00,Credit Card
INV-IND-00911,HYD,Pune,Normal,Female,Books & Stationery,44.13,4,8.83,185.35,23-03-2023,10:12:00,UPI
INV-IND-00912,KOL,Bangalore,Normal,Female,Books & Stationery,76.59,3,11.49,241.26,17-01-2023,21:05:00,Cash
INV-IND-00913,BLR,Ahmedabad,Member,Female,Books & Stationery,24.35,6,7.31,153.41,14-03-2023,10:45:00,Debit Card
INV-IND-00914,BLR,Chennai,Normal,Female,Electronics,36.12,3,5.42,113.78,14-01-2023,14:13:00,Cash
INV-IND-00915,HYD,Ahmedabad,Normal,Male,Groceries,56.94,6,17.08,358.72,18-02-2023,14:12:00,Net Banking
INV-IND-00916,DEL,Mumbai,Member,Male,Home Appliances,59.66,9,26.85,563.79,29-01-2023,21:24:00,Debit Card
INV-IND-00917,BLR,Chennai,Member,Female,Health & Wellness,7.1,6,2.13,44.73,04-01-2023,15:57:00,Credit Card
INV-IND-00918,DEL,Pune,Normal,Female,Groceries,94.79,4,18.96,398.12,23-03-2023,20:34:00,Debit Card
INV-IND-00919,CHE,Kolkata,Normal,Male,Groceries,71.18,5,17.8,373.7,20-01-2023,15:58:00,UPI
INV-IND-00920,HYD,Mumbai,Normal,Female,Clothing,52.09,6,15.63,328.17,16-02-2023,21:51:00,UPI
INV-IND-00921,PUN,Delhi,Normal,Female,Electronics,93.65,3,14.05,295,09-01-2023,18:49:00,Debit Card
INV-IND-00922,DEL,Pune,Member,Female,Sports,46.71,8,18.68,392.36,18-03-2023,17:50:00,Net Banking
INV-IND-00923,CHE,Chennai,Normal,Female,Sports,98.14,4,19.63,412.19,20-03-2023,19:21:00,UPI
INV-IND-00924,AHM,Bangalore,Normal,Male,Clothing,53.67,8,21.47,450.83,27-01-2023,18:34:00,UPI
INV-IND-00925,AHM,Mumbai,Member,Female,Electronics,15.86,3,2.38,49.96,15-01-2023,19:27:00,Credit Card
INV-IND-00926,DEL,Bangalore,Normal,Female,Clothing,77.66,7,27.18,570.8,19-01-2023,12:59:00,Debit Card
INV-IND-00927,AHM,Ahmedabad,Member,Male,Sports,69.5,9,31.28,656.78,31-03-2023,09:21:00,UPI
INV-IND-00928,DEL,Mumbai,Member,Male,Groceries,78.43,4,15.69,329.41,21-02-2023,09:26:00,Net Banking
INV-IND-00929,BLR,Bangalore,Member,Female,Home Appliances,95.39,8,38.16,801.28,26-01-2023,11:44:00,Cash
INV-IND-00930,MUM,Delhi,Normal,Male,Books & Stationery,78.77,3,11.82,248.13,30-03-2023,08:15:00,Debit Card
INV-IND-00931,AHM,Hyderabad,Normal,Female,Electronics,63.08,7,22.08,463.64,26-01-2023,21:41:00,Credit Card
INV-IND-00932,KOL,Chennai,Member,Female,Health & Wellness,86.44,3,12.97,272.29,26-01-2023,13:57:00,UPI
INV-IND-00933,DEL,Chennai,Normal,Male,Health & Wellness,68.96,7,24.14,506.86,15-02-2023,10:42:00,Net Banking
INV-IND-00934,DEL,Pune,Normal,Female,Groceries,43.77,6,13.13,275.75,18-02-2023,18:09:00,Debit Card
INV-IND-00935,DEL,Mumbai,Member,Female,Clothing,89.13,2,8.91,187.17,23-03-2023,19:07:00,Net Banking
INV-IND-00936,MUM,Bangalore,Member,Female,Clothing,26.08,3,3.91,82.15,22-02-2023,16:33:00,Net Banking
INV-IND-00937,CHE,Ahmedabad,Normal,Female,Sports,72.89,6,21.87,459.21,03-01-2023,13:49:00,Credit Card
INV-IND-00938,AHM,Chennai,Member,Male,Groceries,88.75,4,17.75,372.75,07-03-2023,19:20:00,Debit Card
INV-IND-00939,PUN,Chennai,Normal,Male,Sports,74.48,6,22.34,469.22,11-02-2023,15:43:00,UPI
INV-IND-00940,PUN,Ahmedabad,Normal,Female,Sports,71.24,1,3.56,74.8,19-01-2023,21:46:00,Credit Card
INV-IND-00941,HYD,Delhi,Normal,Male,Health & Wellness,76.5,1,3.82,80.32,17-01-2023,21:56:00,UPI
INV-IND-00942,BLR,Bangalore,Normal,Female,Sports,49.18,3,7.38,154.92,02-02-2023,14:14:00,Cash
INV-IND-00943,MUM,Chennai,Member,Female,Books & Stationery,88.05,8,35.22,739.62,17-03-2023,09:31:00,Net Banking
INV-IND-00944,CHE,Pune,Member,Female,Sports,24.33,8,9.73,204.37,18-02-2023,11:00:00,Cash
INV-IND-00945,DEL,Chennai,Member,Female,Health & Wellness,17.1,4,3.42,71.82,25-02-2023,20:22:00,Net Banking
INV-IND-00946,CHE,Kolkata,Member,Female,Books & Stationery,32.12,6,9.64,202.36,04-03-2023,13:00:00,Credit Card
INV-IND-00947,MUM,Hyderabad,Normal,Male,Clothing,55.5,8,22.2,466.2,03-01-2023,18:59:00,UPI
INV-IND-00948,MUM,Delhi,Normal,Female,Electronics,53.5,7,18.73,393.23,18-02-2023,21:11:00,UPI
INV-IND-00949,MUM,Mumbai,Member,Male,Home Appliances,82.96,7,29.04,609.76,24-02-2023,11:08:00,Credit Card
INV-IND-00950,HYD,Bangalore,Normal,Male,Sports,43.43,4,8.69,182.41,26-01-2023,13:13:00,Debit Card
INV-IND-00951,KOL,Ahmedabad,Normal,Female,Books & Stationery,51.01,9,22.95,482.04,13-03-2023,16:12:00,Cash
INV-IND-00952,BLR,Pune,Normal,Female,Electronics,6.27,6,1.88,39.5,21-02-2023,10:07:00,Cash
INV-IND-00953,HYD,Delhi,Member,Female,Health & Wellness,43.93,3,6.59,138.38,07-01-2023,16:38:00,UPI
INV-IND-00954,HYD,Kolkata,Member,Female,Electronics,66.54,5,16.64,349.34,15-02-2023,15:05:00,UPI
INV-IND-00955,AHM,Kolkata,Member,Female,Home Appliances,6.47,5,1.62,33.97,15-02-2023,17:18:00,UPI
INV-IND-00956,KOL,Ahmedabad,Normal,Male,Electronics,31.68,5,7.92,166.32,16-01-2023,17:24:00,Credit Card
INV-IND-00957,HYD,Hyderabad,Member,Female,Books & Stationery,24.76,8,9.9,207.98,24-01-2023,11:06:00,Debit Card
INV-IND-00958,MUM,Kolkata,Member,Female,Electronics,8.99,9,4.05,84.96,02-03-2023,17:09:00,Cash
INV-IND-00959,MUM,Ahmedabad,Member,Male,Electronics,50.53,9,22.74,477.51,23-02-2023,15:32:00,Net Banking
INV-IND-00960,AHM,Hyderabad,Member,Male,Electronics,22.26,6,6.68,140.24,03-03-2023,15:50:00,Credit Card
INV-IND-00961,CHE,Delhi,Member,Female,Groceries,75.59,6,22.68,476.22,01-01-2023,20:17:00,Cash
INV-IND-00962,DEL,Bangalore,Member,Male,Sports,85.55,9,38.5,808.45,18-02-2023,17:24:00,Debit Card
INV-IND-00963,HYD,Delhi,Normal,Female,Health & Wellness,56.83,4,11.37,238.69,25-01-2023,11:43:00,Credit Card
INV-IND-00964,DEL,Ahmedabad,Normal,Male,Home Appliances,98.26,6,29.48,619.04,10-01-2023,10:33:00,Cash
INV-IND-00965,BLR,Bangalore,Member,Male,Health & Wellness,47.8,4,9.56,200.76,21-03-2023,17:19:00,Credit Card
INV-IND-00966,PUN,Ahmedabad,Member,Female,Groceries,53.77,1,2.69,56.46,16-01-2023,13:50:00,Cash
INV-IND-00967,MUM,Delhi,Normal,Male,Groceries,98.98,7,34.64,727.5,27-02-2023,10:26:00,Cash
INV-IND-00968,CHE,Chennai,Normal,Male,Books & Stationery,27,6,8.1,170.1,13-03-2023,17:35:00,Debit Card
INV-IND-00969,BLR,Chennai,Member,Male,Groceries,94.54,9,42.54,893.4,29-01-2023,13:48:00,Net Banking
INV-IND-00970,AHM,Delhi,Member,Male,Sports,9.07,7,3.17,66.66,06-01-2023,11:01:00,Debit Card
INV-IND-00971,CHE,Kolkata,Member,Male,Groceries,47.41,7,16.59,348.46,16-01-2023,18:36:00,Cash
INV-IND-00972,PUN,Kolkata,Member,Male,Electronics,11.65,2,1.16,24.46,20-01-2023,10:58:00,Credit Card
INV-IND-00973,PUN,Bangalore,Normal,Female,Health & Wellness,74.28,9,33.43,701.95,21-03-2023,08:38:00,Debit Card
INV-IND-00974,AHM,Bangalore,Member,Female,Clothing,62.8,9,28.26,593.46,12-03-2023,20:51:00,Net Banking
INV-IND-00975,KOL,Chennai,Member,Male,Home Appliances,72.13,6,21.64,454.42,19-03-2023,08:02:00,Cash
INV-IND-00976,AHM,Hyderabad,Member,Female,Groceries,40.58,3,6.09,127.83,12-02-2023,09:03:00,Debit Card
INV-IND-00977,MUM,Delhi,Member,Female,Health & Wellness,40.1,1,2.01,42.11,26-01-2023,08:28:00,Debit Card
INV-IND-00978,BLR,Hyderabad,Normal,Female,Books & Stationery,9.31,4,1.86,39.1,31-03-2023,14:11:00,Debit Card
INV-IND-00979,KOL,Bangalore,Normal,Male,Groceries,38.24,3,5.74,120.46,19-03-2023,16:42:00,Debit Card
INV-IND-00980,PUN,Hyderabad,Normal,Female,Sports,93.28,1,4.66,97.94,12-03-2023,09:36:00,Credit Card
INV-IND-00981,BLR,Ahmedabad,Member,Male,Groceries,41.03,3,6.15,129.24,02-02-2023,15:21:00,Net Banking
INV-IND-00982,CHE,Mumbai,Member,Female,Groceries,83.98,4,16.8,352.72,26-01-2023,11:22:00,Net Banking
INV-IND-00983,KOL,Chennai,Normal,Male,Groceries,85.02,8,34.01,714.17,14-02-2023,14:50:00,Cash
INV-IND-00984,KOL,Chennai,Member,Male,Books & Stationery,40.46,9,18.21,382.35,25-03-2023,08:20:00,UPI
INV-IND-00985,MUM,Ahmedabad,Member,Female,Groceries,65.04,3,9.76,204.88,04-03-2023,17:10:00,Credit Card
INV-IND-00986,AHM,Bangalore,Normal,Female,Home Appliances,14.06,6,4.22,88.58,08-03-2023,20:14:00,Cash
INV-IND-00987,DEL,Delhi,Normal,Male,Health & Wellness,14.85,5,3.71,77.96,21-02-2023,09:41:00,Cash
INV-IND-00988,CHE,Delhi,Normal,Female,Sports,9.62,6,2.89,60.61,09-03-2023,08:45:00,Debit Card
INV-IND-00989,CHE,Kolkata,Normal,Female,Groceries,60.2,4,12.04,252.84,26-01-2023,09:05:00,UPI
INV-IND-00990,AHM,Pune,Member,Female,Groceries,45.48,6,13.64,286.52,16-03-2023,18:02:00,UPI
INV-IND-00991,KOL,Ahmedabad,Member,Male,Groceries,57.06,7,19.97,419.39,02-01-2023,10:43:00,Credit Card
INV-IND-00992,KOL,Pune,Normal,Male,Groceries,54.5,9,24.52,515.02,14-01-2023,09:50:00,UPI
INV-IND-00993,MUM,Pune,Member,Female,Electronics,38.27,7,13.39,281.28,30-01-2023,13:37:00,Cash
INV-IND-00994,DEL,Delhi,Normal,Female,Electronics,69.36,6,20.81,436.97,18-02-2023,10:02:00,UPI
INV-IND-00995,CHE,Bangalore,Normal,Female,Clothing,77.06,1,3.85,80.91,12-01-2023,19:44:00,UPI
INV-IND-00996,PUN,Chennai,Member,Male,Groceries,6.39,2,0.64,13.42,31-03-2023,15:26:00,Net Banking
INV-IND-00997,HYD,Delhi,Normal,Male,Clothing,24.69,1,1.23,25.92,13-02-2023,18:10:00,Cash
INV-IND-00998,HYD,Ahmedabad,Member,Female,Home Appliances,72.76,9,32.74,687.58,02-02-2023,12:50:00,UPI
INV-IND-00999,DEL,Ahmedabad,Member,Female,Clothing,41.73,9,18.78,394.35,13-01-2023,19:10:00,UPI
INV-IND-01000,BLR,Chennai,Member,Female,Health & Wellness,67.94,7,23.78,499.36,19-03-2023,14:51:00,Debit Card
